Age,CustFor,Education,Marital_Status,Child,Income,Recency,Wine,Fruit,Meat,Fish,Sweet,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,TotMnt,TotPurch,TotCmp,Cluster
51,1002,Graduate,Partner,1,47009.0,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,448,17,0,3
43,750,Master,Partner,2,46094.0,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,44,5,0,4
44,1066,Graduate,Partner,2,40321.0,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,102,8,0,4
32,879,Graduate,Partner,1,37235.0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,61,5,0,1
56,1164,Master,Partner,0,81843.0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,1643,27,0,2
58,1119,Master,Partner,1,46692.0,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,397,15,0,3
48,904,Graduate,Partner,1,77382.0,36,491,48,231,112,105,134,2,5,7,12,1,0,0,0,0,1,0,0,1121,26,1,2
39,1395,Graduate,Alone,2,37774.0,28,173,8,107,7,2,176,4,7,2,3,9,0,0,1,0,0,1,1,473,16,1,1
42,823,Basic,Partner,1,18393.0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,50,8,0,1
54,1231,Master,Partner,1,72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,1678,28,0,3
34,803,Graduate,Partner,0,24711.0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,58,7,0,1
41,1008,PhD,Partner,1,45503.0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,170,9,0,1
34,930,Master,Alone,0,6560.0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,373,2,0,1
71,955,PhD,Partner,0,71604.0,3,345,53,528,98,75,97,1,8,3,5,4,0,0,1,0,0,0,1,1196,17,1,2
37,845,Graduate,Partner,1,27244.0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,101,8,0,1
47,1295,Graduate,Partner,2,48752.0,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,316,17,0,1
54,1015,Graduate,Partner,1,71434.0,4,711,36,217,172,96,168,3,7,4,7,4,1,0,0,1,0,0,0,1400,21,2,2
68,1066,Graduate,Alone,0,90842.0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,1424,27,0,2
38,1411,Master,Partner,1,88097.0,24,163,0,480,0,126,75,1,6,5,8,9,1,0,0,1,1,0,1,844,20,3,3
41,1016,Graduate,Partner,1,51948.0,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,311,13,0,1
34,1148,Graduate,Partner,0,71853.0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,1149,17,0,2
33,801,Master,Partner,0,35876.0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,129,8,0,1
64,987,Graduate,Alone,1,40049.0,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,32,5,0,4
34,1421,Graduate,Alone,1,39660.0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,299,14,0,1
54,762,Graduate,Partner,1,50127.0,88,274,0,21,4,6,15,1,5,1,6,6,0,0,0,1,0,0,0,320,13,1,4
39,1316,Master,Partner,1,43263.0,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,441,16,0,1
67,1367,Master,Partner,2,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,0,0,1,0,0,1,1178,28,1,3
26,1229,Graduate,Partner,0,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,6,0,1
34,1197,Basic,Alone,1,24367.0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,24,4,0,1
41,1225,Graduate,Alone,1,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,112,8,0,1
57,1235,Master,Partner,1,26887.0,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,30,5,0,4
33,1105,PhD,Partner,0,50150.0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,410,16,0,1
40,1033,Graduate,Partner,1,62061.0,12,641,7,84,0,30,38,3,10,4,7,6,0,0,0,1,0,0,0,800,24,1,3
54,1153,PhD,Alone,0,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,1313,20,0,2
60,1187,PhD,Partner,0,76542.0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,1483,23,0,3
23,982,Graduate,Alone,0,70515.0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,1258,17,0,2
29,1329,Graduate,Partner,1,18227.0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,28,4,0,1
51,884,Graduate,Partner,1,69139.0,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,227,11,0,4
34,1328,Graduate,Partner,0,69109.0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,0,0,1,0,1,1555,20,1,2
54,1200,Graduate,Alone,1,69627.0,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,861,23,0,2
38,1164,Graduate,Partner,1,38136.0,69,8,15,27,0,20,33,2,3,1,2,8,0,0,1,0,0,0,0,103,8,1,1
70,793,PhD,Alone,0,62159.0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,634,19,0,3
53,913,Graduate,Alone,0,80695.0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,1918,19,0,2
45,999,Master,Alone,2,33316.0,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,131,10,0,4
48,1372,Graduate,Partner,2,58554.0,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,586,22,0,3
24,949,Basic,Partner,1,17256.0,10,6,4,14,8,8,22,2,2,1,2,8,0,0,1,0,0,0,0,62,7,1,1
42,1126,Graduate,Alone,2,53034.0,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,447,22,0,4
66,1429,Master,Partner,0,52203.0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,939,27,0,3
39,1070,Master,Alone,1,59601.0,14,691,7,69,0,7,23,4,2,2,7,8,0,0,0,1,0,0,0,797,15,1,3
58,1394,Master,Alone,1,75154.0,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,1143,16,0,2
40,965,Graduate,Alone,1,47025.0,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,415,17,0,4
43,947,Graduate,Partner,1,37971.0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,30,5,0,4
48,916,Master,Alone,1,41335.0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,187,12,0,4
58,778,Graduate,Partner,1,67267.0,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,251,11,0,4
41,792,Graduate,Alone,1,57338.0,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,237,12,0,4
56,917,Master,Partner,2,50523.0,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,91,8,0,4
51,1150,Master,Alone,3,35791.0,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,35,6,0,4
56,1364,PhD,Alone,1,50611.0,98,459,0,24,6,0,4,6,4,5,7,6,0,0,0,1,0,0,0,493,22,1,3
47,1214,PhD,Partner,1,56242.0,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,971,28,0,3
56,1305,Graduate,Alone,1,48904.0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,371,17,0,3
41,912,Graduate,Alone,3,56243.0,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,396,20,0,4
31,1044,Graduate,Partner,1,21355.0,5,5,13,14,0,5,31,2,2,1,2,6,0,0,1,0,0,0,1,68,7,1,1
45,1100,Master,Partner,1,57420.0,22,280,0,18,0,0,24,3,5,1,6,7,0,0,0,1,0,0,0,322,15,1,4
46,1185,Master,Partner,1,51381.5,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,317,14,0,1
61,786,Master,Alone,1,46390.0,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,222,10,0,4
60,1092,Master,Partner,2,54342.0,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,177,12,0,4
58,1395,Graduate,Partner,2,51381.5,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,45,5,0,4
52,899,Master,Alone,2,51381.5,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,21,4,0,4
43,1362,Graduate,Partner,1,20895.0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,45,6,0,1
68,896,Graduate,Partner,0,92344.0,9,992,24,694,51,19,119,0,5,10,5,1,0,0,1,0,1,0,0,1899,20,2,2
44,850,PhD,Partner,1,51381.5,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,5,0,4
40,1044,Master,Partner,2,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,22,6,0,1
36,1291,Graduate,Partner,2,44964.0,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,41,5,0,1
37,789,Graduate,Partner,0,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,1440,21,0,2
44,992,Master,Partner,2,53761.0,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,325,17,0,4
43,1000,Graduate,Partner,1,22682.0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,95,10,0,1
44,850,PhD,Partner,1,38887.0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,5,0,4
41,1328,Master,Alone,2,41658.0,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,72,6,0,1
44,776,PhD,Partner,1,29791.0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,20,7,0,4
60,1065,Master,Partner,2,63915.0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,789,23,0,3
42,769,Graduate,Alone,2,39996.0,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,15,4,0,4
44,873,Graduate,Alone,1,26759.0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,59,8,0,4
48,1165,Master,Alone,1,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,22,0,3
47,1297,PhD,Partner,2,51039.0,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,417,14,0,3
55,1404,Graduate,Partner,2,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,15,0,3
44,823,Graduate,Partner,1,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,21,0,4
63,800,Graduate,Partner,1,37716.0,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,188,10,0,4
59,1416,Graduate,Alone,1,36864.0,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,354,14,0,3
46,1356,Master,Partner,1,44511.0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,727,26,0,3
49,1422,PhD,Partner,2,36947.0,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,146,11,0,1
65,1175,Master,Partner,1,47352.0,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,319,16,0,4
63,925,Master,Partner,1,67087.0,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,794,22,0,3
66,1390,Graduate,Partner,1,57045.0,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,454,18,0,3
63,1392,PhD,Alone,2,36957.0,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,152,11,0,4
39,1370,PhD,Partner,1,69389.0,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,797,22,0,3
44,1136,Graduate,Partner,1,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,1,0,0,1,1,0,1,1690,16,3,3
47,862,Master,Partner,2,43142.0,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,20,4,0,4
72,889,Graduate,Partner,0,80589.0,25,507,93,520,242,40,26,1,5,10,5,1,1,0,0,0,0,0,1,1428,21,1,2
26,1232,Graduate,Alone,1,34412.0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,209,11,0,1
37,1115,Graduate,Alone,1,57537.0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,545,19,0,3
50,1260,Basic,Partner,0,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,96,6,0,1
68,857,Graduate,Partner,0,51315.0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,222,10,0,4
44,836,Graduate,Partner,3,36026.0,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,61,7,0,4
43,883,Graduate,Partner,2,24639.0,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,44,9,0,4
44,810,PhD,Partner,3,34578.0,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,8,4,0,4
44,990,Master,Alone,0,65704.0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,817,23,0,2
50,1326,Graduate,Alone,1,63810.0,45,977,12,253,16,12,101,4,4,3,12,8,0,0,0,1,0,0,0,1371,23,1,3
47,864,PhD,Partner,1,54132.0,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,5,0,4
57,1279,Graduate,Partner,0,18690.0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,5,0,1
46,1152,Graduate,Partner,1,28164.0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,78,9,0,1
42,1173,PhD,Partner,1,34596.0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,23,4,0,1
44,1017,PhD,Partner,1,43269.0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,19,4,0,4
58,822,Master,Alone,2,38741.0,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,61,7,0,4
44,1213,Graduate,Alone,0,31907.0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,449,14,0,3
33,1181,Master,Partner,1,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,37,5,0,1
43,867,Master,Alone,1,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,5,0,4
31,923,Graduate,Partner,0,92533.0,84,693,21,118,110,147,42,1,6,5,11,2,1,0,0,0,1,0,0,1131,23,2,2
43,919,Graduate,Alone,2,34853.0,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,34,7,0,4
49,973,Graduate,Alone,2,70844.0,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,294,17,0,4
37,1152,Master,Partner,2,31086.0,79,16,2,11,3,0,16,2,1,1,2,8,0,0,1,0,0,0,0,48,6,1,1
55,1404,Graduate,Partner,2,60544.0,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,15,0,3
30,1251,Master,Partner,0,20491.0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,30,4,0,1
52,798,Graduate,Partner,0,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,125,7,0,4
33,1231,Graduate,Partner,1,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,156,9,0,1
64,1077,Graduate,Partner,2,33402.0,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,70,9,0,4
67,1012,Master,Partner,2,36408.0,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,22,4,0,4
37,1395,Graduate,Partner,1,21645.0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,65,9,0,1
68,1344,Master,Alone,0,78427.0,36,972,19,595,180,26,138,3,3,7,10,3,1,0,0,0,0,0,1,1930,23,1,2
70,1006,Graduate,Partner,0,82657.0,71,966,168,672,246,105,126,1,7,5,10,4,1,0,0,1,0,0,0,2283,23,2,2
58,988,Graduate,Partner,0,51876.0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,310,13,0,4
45,1291,Master,Partner,0,78041.0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,1319,18,0,2
59,1306,Graduate,Partner,1,52852.0,93,714,8,99,11,0,47,4,10,7,5,8,0,0,1,0,0,0,0,879,26,1,3
34,978,PhD,Partner,0,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,17,0,2
43,829,Master,Partner,1,69401.0,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,690,17,0,3
44,1228,Graduate,Partner,1,46053.0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,209,12,0,1
51,751,Graduate,Partner,0,77343.0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,1134,17,0,2
63,959,Graduate,Alone,0,73892.0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,1507,23,0,2
49,1003,PhD,Alone,1,40304.0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,57,6,0,4
51,1401,PhD,Partner,0,32727.0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,529,17,0,3
47,735,Graduate,Partner,0,68695.0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,1091,16,0,2
45,1355,Graduate,Alone,1,43300.0,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,180,11,0,1
44,1264,Graduate,Partner,2,26290.0,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,77,10,0,1
46,868,Graduate,Alone,0,93790.0,16,1302,68,731,89,114,45,0,6,7,12,2,1,0,0,1,1,0,1,2349,25,3,2
42,1384,PhD,Partner,0,38410.0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,534,18,0,3
66,885,Master,Alone,1,64866.0,9,508,5,21,7,5,10,4,7,3,7,5,0,0,0,1,0,0,0,556,21,1,4
57,1045,Graduate,Partner,1,57957.0,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,637,25,0,3
61,808,PhD,Partner,2,46015.0,25,38,0,2,0,0,6,1,1,0,3,7,0,1,1,0,0,0,0,46,5,2,4
38,742,Graduate,Partner,1,16531.0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,44,9,0,1
30,1087,Master,Partner,1,28072.0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,47,5,0,1
53,1105,Master,Alone,1,49476.0,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,795,22,0,3
63,1232,Graduate,Partner,1,50725.0,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,586,21,0,3
64,1144,Graduate,Partner,0,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,0,0,1,0,0,1574,20,1,2
66,872,PhD,Partner,2,41145.0,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,13,4,0,4
46,1260,Graduate,Partner,1,67419.0,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,1471,25,0,2
46,921,Master,Partner,2,23162.0,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,65,8,0,4
39,1154,Graduate,Partner,1,34380.0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,175,12,0,1
50,1159,Graduate,Alone,1,34704.0,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,40,5,0,1
47,1397,PhD,Partner,2,94871.0,99,169,24,553,188,0,144,1,8,5,4,7,0,0,0,1,1,0,1,1078,18,2,3
58,1321,Graduate,Partner,1,65148.0,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,1115,21,0,3
62,1233,Graduate,Partner,1,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,9,0,4
60,1314,Master,Alone,0,64857.0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,1540,23,0,2
46,970,PhD,Partner,1,59892.0,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,87,7,0,4
29,975,Master,Alone,0,41020.0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,217,10,0,1
55,887,PhD,Partner,1,57072.0,79,944,0,60,0,0,30,2,7,5,13,5,0,0,1,0,0,0,0,1034,27,1,4
37,1185,Graduate,Alone,1,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,1180,31,0,2
56,1398,Graduate,Partner,1,62807.0,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,819,23,0,3
35,987,Master,Partner,1,19414.0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,32,5,0,1
36,1042,Graduate,Partner,1,19107.0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,46,6,0,1
40,1427,Master,Partner,1,75484.0,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,1159,18,0,2
40,1214,Master,Alone,1,70379.0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,860,25,0,3
46,738,Master,Partner,0,79419.0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,1631,15,0,2
70,750,PhD,Partner,3,64014.0,56,406,0,30,0,0,8,7,8,2,5,7,1,0,0,0,0,0,0,444,22,1,4
61,1265,Graduate,Partner,1,76998.0,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,0,0,1,0,0,1910,29,1,3
44,962,Master,Partner,1,49854.0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,380,18,0,4
45,1101,PhD,Partner,2,60585.0,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,736,30,0,3
66,1255,PhD,Alone,2,42873.0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,269,15,0,4
28,1068,Graduate,Partner,0,87679.0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,0,1,0,1,2524,29,3,2
38,1002,Graduate,Partner,1,57867.0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,612,25,0,1
26,931,Graduate,Partner,1,35765.0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,75,8,0,1
57,885,Graduate,Partner,0,65492.0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,1045,26,0,2
39,941,Graduate,Alone,1,32952.0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,55,6,0,1
47,1413,PhD,Partner,1,53374.0,34,896,10,101,13,10,34,6,4,2,9,9,0,0,1,0,0,0,1,1064,21,1,3
57,1324,Graduate,Partner,1,71706.0,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,1443,25,0,3
28,1263,Graduate,Partner,0,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,30,0,2
41,1234,Master,Partner,2,53253.0,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,436,19,0,3
43,867,Master,Alone,1,31163.0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,5,0,4
39,1412,Graduate,Partner,1,42014.0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,436,20,0,1
43,1332,Master,Partner,2,54108.0,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,747,32,0,3
61,1409,PhD,Alone,0,49667.0,35,1181,26,120,17,13,39,2,5,10,5,8,0,0,1,0,0,0,1,1396,22,1,3
42,832,Master,Partner,0,63206.0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,0,0,1,0,0,928,14,1,3
44,1086,Master,Partner,2,57136.0,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,642,26,0,3
41,1330,Master,Partner,1,46772.0,88,350,104,189,197,151,57,6,11,8,5,8,0,0,1,0,0,0,0,1048,30,1,2
45,978,PhD,Partner,0,78931.0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,943,24,0,2
58,1117,Graduate,Partner,1,53977.0,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,907,27,0,3
28,878,Graduate,Partner,0,84219.0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,1198,18,0,2
41,1411,Master,Alone,2,46098.0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,120,11,0,1
51,1312,Graduate,Partner,1,73538.0,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,1658,26,0,2
30,794,Graduate,Partner,0,79529.0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,1638,22,0,2
39,1156,Master,Partner,0,20981.0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,73,7,0,1
36,841,Graduate,Alone,1,51766.0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,275,12,0,1
54,1309,Graduate,Partner,1,55759.0,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,854,26,0,3
38,1024,Graduate,Partner,1,33039.0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,78,7,0,1
44,1013,Master,Partner,1,37787.0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,106,7,0,1
46,1326,Graduate,Alone,1,27242.0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,106,7,0,1
33,1122,PhD,Alone,0,87188.0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,1923,19,0,2
45,1130,Graduate,Partner,0,69930.0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,1662,22,0,2
40,873,Graduate,Alone,1,37697.0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,84,7,0,4
43,785,PhD,Partner,1,37401.0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,48,7,0,4
